input_name	text	cl_id	cl_label
macrophage	macrophage	CL:0000235	macrophage
macrophage	macrophage	CL:0000235	macrophage
Microglia	microglial cell	CL:0000129	microglial cell
Microglia	microglial cell	CL:0000129	microglial cell
neuronal	neuronal	CL:0000540	neuron
neurons	neuron	CL:0000540	neuron
neurons	neuron	CL:0000540	neuron
T cell	T cell	CL:0000084	T cell
T cell	T cell	CL:0000084	T cell
gonadotrope cell	gonadotrope	CL:0000437	gonadtroph
gonadotrope cell	gonadotrope cell	CL:0000437	gonadtroph
lactotrope cell	lactotrope	CL:0002311	mammotroph
lactotrope cell	lactotrope cell	CL:0002311	mammotroph
lactotropes	lactotrope	CL:0002311	mammotroph
lactotropes	lactotrope	CL:0002311	mammotroph
somatotrope cell	somatotrope	CL:0002312	somatotroph
somatotrope cell	somatotrope cell	CL:0002312	somatotroph
somatotropes	somatotrope	CL:0002312	somatotroph
somatotropes	somatotrope	CL:0002312	somatotroph
AC	amacrine cell	CL:0000561	amacrine cell
AC	AC	CL:0000561	amacrine cell
CBC	cone bipolar cell	CL:0000752	cone retinal bipolar cell
CBC	CBC	CL:0000752	cone retinal bipolar cell
Cone	cone photoreceptor	CL:0000573	retinal cone cell
Cone	Cone	CL:0000573	retinal cone cell
HC	horizontal cell	CL:0000745	retina horizontal cell
HC	HC	CL:0000745	retina horizontal cell
Mag	macroglial cell	CL:0000126	macroglial cell
Mag	Mag	CL:0000126	macroglial cell
Myeloid	myeloid cell	CL:0000763	myeloid cell
Myeloid	Myeloid	CL:0000763	myeloid cell
Myeloid cells	myeloid cell	CL:0000763	myeloid cell
Myeloid cells	myeloid cell	CL:0000763	myeloid cell
Neutrophil	neutrophil	CL:0000775	neutrophil
Neutrophil	Neutrophil	CL:0000775	neutrophil
RBC	rod bipolar cell	CL:0000751	rod bipolar cell
RBC	RBC	CL:0000751	rod bipolar cell
RGC	retinal ganglion cell	CL:0000740	retinal ganglion cell
RGC	RGC	CL:0000740	retinal ganglion cell
Rod	rod photoreceptor	CL:0000604	retinal rod cell
Rod	Rod	CL:0000604	retinal rod cell
T cell and dendritic cells	T cell and dendritic cell	NO MATCH found	
T cell and dendritic cells	T cell and dendritic cell	NO MATCH found	
T&DC	T cell and dendritic cell	NO MATCH found	
T&DC	T&DC	NO MATCH found	
VEC	vascular endothelial cell	CL:0000071	blood vessel endothelial cell
VEC	VEC	CL:0000071	blood vessel endothelial cell
amacrine cell	amacrine cell	CL:0000561	amacrine cell
amacrine cell	amacrine cell	CL:0000561	amacrine cell
cone bipolar cell	cone bipolar cell	CL:0000752	cone retinal bipolar cell
cone bipolar cell	cone bipolar cell	CL:0000752	cone retinal bipolar cell
glial	glial cell	CL:0000125	glial cell
glial	glial	CL:0000125	glial cell
horizontal cell	horizontal cell	CL:0000745	retina horizontal cell
horizontal cell	horizontal cell	CL:0000745	retina horizontal cell
macroglia	macroglial cell	CL:0000126	macroglial cell
macroglia	macroglial cell	CL:0000126	macroglial cell
macrophage	macrophage	CL:0000235	macrophage
macrophage	macrophage	CL:0000235	macrophage
microglia	microglial cell	CL:0000129	microglial cell
microglia	microglial cell	CL:0000129	microglial cell
monocyte	monocyte	CL:0000576	monocyte
monocyte	monocyte	CL:0000576	monocyte
monocytes	monocyte	CL:0000576	monocyte
monocytes	monocyte	CL:0000576	monocyte
neuronal	retinal neuronal cell	CL:0000540	neuron
neuronal	neuronal	CL:0000540	neuron
retinal ganglion cell	retinal ganglion cell	CL:0000740	retinal ganglion cell
retinal ganglion cell	retinal ganglion cell	CL:0000740	retinal ganglion cell
rod bipolar cell	rod bipolar cell	CL:0000751	rod bipolar cell
rod bipolar cell	rod bipolar cell	CL:0000751	rod bipolar cell
vascular endothelial cell	vascular endothelial cell	CL:0000071	blood vessel endothelial cell
vascular endothelial cell	vascular endothelial cell	CL:0000071	blood vessel endothelial cell
epithelial cells	epithelial cell	CL:0000066	epithelial cell
epithelial cells	epithelial cell	CL:0000066	epithelial cell
hESC	human embryonic stem cell	CL:0002322	embryonic stem cell
hESC	hESC	CL:0002322	embryonic stem cell
platelet	platelet	CL:0000233	platelet
platelet	platelet	CL:0000233	platelet
platelets	platelet	CL:0000233	platelet
platelets	platelet	CL:0000233	platelet
fertilized oocyte	fertilized oocyte	CL:0010017	zygote
fertilized oocyte	fertilized oocyte	CL:0010017	zygote
fertilized oocytes	fertilized oocyte	CL:0010017	zygote
fertilized oocytes	fertilized oocyte	CL:0010017	zygote
metaphase II oocyte	metaphase II oocyte	CL:0000655	secondary oocyte
metaphase II oocyte	metaphase II oocyte	CL:0000655	secondary oocyte
metaphase II oocytes	metaphase II oocyte	CL:0000655	secondary oocyte
metaphase II oocytes	metaphase II oocyte	CL:0000655	secondary oocyte
oocytes	oocyte	CL:0000023	oocyte
oocytes	oocyte	CL:0000023	oocyte
B cell	B cell	CL:0000236	B cell
B cell	B cell	CL:0000236	B cell
Basal cell of epidermis	Basal cell of epidermis	CL:0002187	basal cell of epidermis
Basal cell of epidermis	Basal cell of epidermis	CL:0002187	basal cell of epidermis
Endothelial cell	Endothelial cell	CL:0000115	endothelial cell
Endothelial cell	Endothelial cell	CL:0000115	endothelial cell
Epithelial cell of lung	Epithelial cell of lung	CL:0000082	epithelial cell of lung
Epithelial cell of lung	Epithelial cell of lung	CL:0000082	epithelial cell of lung
Epithelial cell of proximal tubule	Epithelial cell of proximal tubule	CL:0002306	epithelial cell of proximal tubule
Epithelial cell of proximal tubule	Epithelial cell of proximal tubule	CL:0002306	epithelial cell of proximal tubule
Fibroblast	Fibroblast	CL:0000057	fibroblast
Fibroblast	Fibroblast	CL:0000057	fibroblast
Granulocyte	Granulocyte	CL:0000094	granulocyte
Granulocyte	Granulocyte	CL:0000094	granulocyte
Hepatocyte	Hepatocyte	CL:0000182	hepatocyte
Hepatocyte	Hepatocyte	CL:0000182	hepatocyte
Immature T cell	Immature T cell	CL:0002420	immature T cell
Immature T cell	Immature T cell	CL:0002420	immature T cell
Luminal epithelial cell of mammary gland	Luminal epithelial cell of mammary gland	CL:0002326	luminal epithelial cell of mammary gland
Luminal epithelial cell of mammary gland	Luminal epithelial cell of mammary gland	CL:0002326	luminal epithelial cell of mammary gland
Microglial cell	Microglial cell	CL:0000129	microglial cell
Microglial cell	Microglial cell	CL:0000129	microglial cell
Myeloid cell	Myeloid cell	CL:0000763	myeloid cell
Myeloid cell	Myeloid cell	CL:0000763	myeloid cell
Macrophages	endometrial macrophage	CL:4033064	uterine resident macrophage
Macrophages	Macrophage	CL:0000235	macrophage
DP cells	dermal papilla cell	CL:0000346	hair follicle dermal papilla cell
DP cells	DP cell	CL:0000346	hair follicle dermal papilla cell
dermal papilla cells	dermal papilla cell	CL:0000346	hair follicle dermal papilla cell
dermal papilla cells	dermal papilla cell	CL:0000346	hair follicle dermal papilla cell
ECs	endothelial cell	CL:0000115	endothelial cell
ECs	EC	CL:0000115	endothelial cell
SMC	vascular smooth muscle cell	CL:0000359	vascular associated smooth muscle cell
SMC	SMC	CL:0000192	smooth muscle cell
SMCs	vascular smooth muscle cell	CL:0000359	vascular associated smooth muscle cell
SMCs	SMC	CL:0000192	smooth muscle cell
endothelial cells	endothelial cell	CL:0000115	endothelial cell
endothelial cells	endothelial cell	CL:0000115	endothelial cell
smooth muscle cells	vascular smooth muscle cell	CL:0000359	vascular associated smooth muscle cell
smooth muscle cells	smooth muscle cell	CL:0000192	smooth muscle cell
ionocytes	ionocyte	CL:0005006	ionocyte
ionocytes	ionocyte	CL:0005006	ionocyte
AC	astrocyte	CL:0000127	astrocyte
AC	AC	CL:0000127	astrocyte
CP glia	cortical plate glial cell	CL:1001579	cerebral cortex glial cell
CP glia	CP glial cell	CL:1001579	cerebral cortex glial cell
CRNs	Cajal-Retzius cell	CL:0000695	Cajal-Retzius cell
CRNs	CRN	CL:0000695	Cajal-Retzius cell
Interneurons	interneuron	CL:0000099	interneuron
Interneurons	interneuron	CL:0000099	interneuron
MSNs	medium spiny neuron	CL:1001474	medium spiny neuron
MSNs	MSN	CL:1001474	medium spiny neuron
OPC	oligodendrocyte progenitor cell	CL:0002453	oligodendrocyte precursor cell
OPC	OPC	CL:0002453	oligodendrocyte precursor cell
OPCs	oligodendrocyte progenitor cell	CL:0002453	oligodendrocyte precursor cell
OPCs	OPC	CL:0002453	oligodendrocyte precursor cell
RG	radial glial cell	CL:0000681	radial glial cell
RG	RG	CL:0000681	radial glial cell
TAC	transit-amplifying cell/cycling progenitor	CL:0009010	transit amplifying cell
TAC	TAC	CL:0009010	transit amplifying cell
TACs	transit-amplifying cell/cycling progenitor	CL:0009010	transit amplifying cell
TACs	TAC	CL:0009010	transit amplifying cell
astrocyte	astrocyte	CL:0000127	astrocyte
astrocyte	astrocyte	CL:0000127	astrocyte
astrocytes	astrocyte	CL:0000127	astrocyte
astrocytes	astrocyte	CL:0000127	astrocyte
gIPC	glial intermediate progenitor cell	CL:4040000	glial restricted tripotential precursor cell
gIPC	gIPC	CL:4040000	glial restricted tripotential precursor cell
gIPCs	glial intermediate progenitor cell	CL:4040000	glial restricted tripotential precursor cell
gIPCs	gIPC	CL:4040000	glial restricted tripotential precursor cell
glia	glial cell	CL:0000125	glial cell
microglia	microglial cell	CL:0000129	microglial cell
microglia	microglial cell	CL:0000129	microglial cell
nIPCs	neuronal intermediate progenitor cell	CL:4042021	neuronal-restricted precursor
nIPCs	nIPC	CL:4042021	neuronal-restricted precursor
multipotent stem cell	multipotent stem cell	CL:0000048	multi fate stem cell
multipotent stem cell	multipotent stem cell	CL:0000048	multi fate stem cell
macrophage	macrophage	CL:0000235	macrophage
macrophage	macrophage	CL:0000235	macrophage
macrophages	macrophage	CL:0000235	macrophage
macrophages	macrophage	CL:0000235	macrophage
thymic macrophages	thymic macrophage	CL:0000866	thymic macrophage
thymic macrophages	thymic macrophage	CL:0000866	thymic macrophage
Th1 cell	T helper type 1 cell	CL:0000545	T-helper 1 cell
Th1 cell	Th1 cell	CL:0000545	T-helper 1 cell
monocytes	monocyte	CL:0000576	monocyte
monocytes	monocyte	CL:0000576	monocyte
Anterior foregut endoderm cell	Anterior foregut endoderm cell	CL:0000223	endodermal cell
Anterior foregut endoderm cell	Anterior foregut endoderm cell	CL:0000223	endodermal cell
B cell	B cell	CL:0000236	B cell
B cell	B cell	CL:0000236	B cell
Basal cell	Basal cell	CL:0000646	basal cell
Basal cell	Basal cell	CL:0000646	basal cell
Blood Plasma cell	Blood Plasma cell	CL:0000786	plasma cell
Blood Plasma cell	Blood Plasma cell	CL:0000786	plasma cell
CD4+ T cell	CD4+ T cell	CL:0000624	CD4-positive, alpha-beta T cell
CD4+ T cell	CD4+ T cell	CL:0000624	CD4-positive, alpha-beta T cell
Ciliated cell	Ciliated cell	CL:0000064	ciliated cell
Ciliated cell	Ciliated cell	CL:0000064	ciliated cell
Dendritic cell	Dendritic cell	CL:0000451	dendritic cell
Dendritic cell	Dendritic cell	CL:0000451	dendritic cell
Epithelial progenitor cell	Epithelial progenitor cell	CL:0000036	epithelial fate stem cell
Epithelial progenitor cell	Epithelial progenitor cell	CL:0000036	epithelial fate stem cell
Fibroblast	Fibroblast	CL:0000057	fibroblast
Fibroblast	Fibroblast	CL:0000057	fibroblast
Inflammatory Macrophage	Inflammatory Macrophage	CL:0000863	inflammatory macrophage
Inflammatory Macrophage	Inflammatory Macrophage	CL:0000863	inflammatory macrophage
M1 macrophage	M1 macrophage	CL:0000863	inflammatory macrophage
M1 macrophage	M1 macrophage	CL:0000863	inflammatory macrophage
M2 macrophage	M2 macrophage	CL:0000890	alternatively activated macrophage
M2 macrophage	M2 macrophage	CL:0000890	alternatively activated macrophage
Monocyte	Monocyte	CL:0000576	monocyte
Monocyte	Monocyte	CL:0000576	monocyte
Secretory cell	Secretory cell	CL:0000151	secretory cell
Secretory cell	Secretory cell	CL:0000151	secretory cell
T cell	T cell	CL:0000084	T cell
T cell	T cell	CL:0000084	T cell
Type I pneumocytes	Type I pneumocyte	CL:0002062	pulmonary alveolar type 1 cell
Type I pneumocytes	Type I pneumocyte	CL:0002062	pulmonary alveolar type 1 cell
Type II pneumocytes	Type II pneumocyte	CL:0002063	pulmonary alveolar type 2 cell
Type II pneumocytes	Type II pneumocyte	CL:0002063	pulmonary alveolar type 2 cell
mDC	mDC	CL:0000782	myeloid dendritic cell
mDC	mDC	CL:0000782	myeloid dendritic cell
B Cells	B cell	CL:0000236	B cell
Basophils	Basophil	CL:0000767	basophil
CD4+ T Cells	CD4+ T cell	CL:0000624	CD4-positive, alpha-beta T cell
CD8+ T Cells	CD8+ T Cell	CL:0000625	CD8-positive, alpha-beta T cell
Classical Monocytes	Classical Monocyte	CL:0000860	classical monocyte
DCs	Dendritic Cell	CL:0000451	dendritic cell
DCs	DC	CL:0000451	dendritic cell
Dendritic Cells	Dendritic Cell	CL:0000451	dendritic cell
Gamma-Delta T Cells	Gamma-Delta T Cell	CL:0000798	gamma-delta T cell
ILC2s	Type 2 Innate Lymphoid Cell	CL:0001069	group 2 innate lymphoid cell
ILC2s	ILC2	CL:0001069	group 2 innate lymphoid cell
MAIT Cells	Mucosal-associated invariant T (MAIT) Cell	CL:0000940	mucosal invariant T cell
MAIT Cells	MAIT Cell	CL:0000940	mucosal invariant T cell
Macrophages	Macrophage	CL:0000235	macrophage
Mast Cells	Mast Cell	CL:0000097	mast cell
Mucosal-associated invariant T (MAIT) Cells	Mucosal-associated invariant T (MAIT) Cell	CL:0000940	mucosal invariant T cell
Myeloid Dendritic Cells	Myeloid Dendritic Cell	CL:0000782	myeloid dendritic cell
NK Cells	Natural Killer (NK) Cell	CL:0000623	natural killer cell
NK Cells	NK Cell	CL:0000623	natural killer cell
Natural Killer (NK) Cells	Natural Killer (NK) Cell	CL:0000623	natural killer cell
Non-classical Monocytes	Non-classical Monocyte	CL:0000875	non-classical monocyte
Plasmacytoid Dendritic Cells	Plasmacytoid Dendritic Cell	CL:0000784	plasmacytoid dendritic cell
Type 2 Innate Lymphoid Cells	Type 2 Innate Lymphoid Cell	CL:0001069	group 2 innate lymphoid cell
mDCs	myeloid dendritic cell	CL:0000782	myeloid dendritic cell
mDCs	mDC	CL:0000782	myeloid dendritic cell
pDCs	plasmacytoid dendritic cell	CL:0000784	plasmacytoid dendritic cell
pDCs	pDC	CL:0000784	plasmacytoid dendritic cell
ESCs	embryonic stem cell	CL:0002322	embryonic stem cell
ESCs	ESC	CL:0002322	embryonic stem cell
PE	primitive endoderm	CL:0000223	endodermal cell
PE	PE	CL:0000223	endodermal cell
TE	trophectoderm	CL:1000274	trophectodermal cell
TE	TE	CL:1000274	trophectodermal cell
TSCs	trophoblast stem cell	CL:0000351	trophoblast cell
TSCs	TSC	CL:0000351	trophoblast cell
extra-embryonic cells	extra-embryonic cell	CL:0000349	extraembryonic cell
extra-embryonic cells	extra-embryonic cell	CL:0000349	extraembryonic cell
pluripotent epiblast	pluripotent epiblast	CL:0000352	epiblast cell
pluripotent epiblast	pluripotent epiblast	CL:0000352	epiblast cell
primitive endoderm	primitive endoderm	CL:0000223	endodermal cell
primitive endoderm	primitive endoderm	CL:0000223	endodermal cell
stem cell	stem cell	CL:0000034	stem cell
stem cell	stem cell	CL:0000034	stem cell
trophectoderm	trophectoderm	CL:1000274	trophectodermal cell
trophectoderm	trophectoderm	CL:1000274	trophectodermal cell
trophoblast stem cells	trophoblast stem cell	CL:0000351	trophoblast cell
trophoblast stem cells	trophoblast stem cell	CL:0000351	trophoblast cell
B cell	B cell	CL:0000236	B cell
B cell	B cell	CL:0000236	B cell
B cells	B cell	CL:0000236	B cell
B cells	B cell	CL:0000236	B cell
L5 extratelencephalic projecting glutamatergic cortical neuron	L5 extratelencephalic projecting glutamatergic cortical neuron	CL:4023041	L5 extratelencephalic projecting glutamatergic cortical neuron
L5 extratelencephalic projecting glutamatergic cortical neuron	L5 extratelencephalic projecting glutamatergic cortical neuron	CL:4023041	L5 extratelencephalic projecting glutamatergic cortical neuron
primary motor cortex pyramidal cell	primary motor cortex pyramidal cell	CL:2000049	primary motor cortex pyramidal cell
primary motor cortex pyramidal cell	primary motor cortex pyramidal cell	CL:2000049	primary motor cortex pyramidal cell
DCs	dendritic cell	CL:0000451	dendritic cell
DCs	DC	CL:0000451	dendritic cell
Mon	monocyte	CL:0000576	monocyte
Mon	Mon	CL:0000576	monocyte
dendritic cells	dendritic cell	CL:0000451	dendritic cell
dendritic cells	dendritic cell	CL:0000451	dendritic cell
effector T-cell	effector T cell	CL:0000911	effector T cell
effector T-cell	effector T cell	CL:0000911	effector T cell
fibroblasts	fibroblast	CL:0000057	fibroblast
fibroblasts	fibroblast	CL:0000057	fibroblast
innate lymphoid cell	innate lymphoid cell	CL:0001065	innate lymphoid cell
innate lymphoid cell	innate lymphoid cell	CL:0001065	innate lymphoid cell
macrophages	macrophage	CL:0000235	macrophage
macrophages	macrophage	CL:0000235	macrophage
monocytes	monocyte	CL:0000576	monocyte
monocytes	monocyte	CL:0000576	monocyte
nature killer T-cell	nature killer T-cell	CL:0000814	mature NK T cell
nature killer T-cell	nature killer T-cell	CL:0000814	mature NK T cell
regulatory T-cell	regulatory T-cell	CL:0000815	regulatory T cell
regulatory T-cell	regulatory T-cell	CL:0000815	regulatory T cell
dendritic cells	dendritic cell	CL:0000451	dendritic cell
dendritic cells	dendritic cell	CL:0000451	dendritic cell
thymocytes	thymocyte	CL:0000893	thymocyte
thymocytes	thymocyte	CL:0000893	thymocyte
beta-cell	β-cell	CL:0000169	type B pancreatic cell
beta-cell	beta-cell	CL:0000169	type B pancreatic cell
beta-cells	β-cell	CL:0000169	type B pancreatic cell
beta-cells	beta-cell	CL:0000169	type B pancreatic cell
monocytes	Classical monocyte (CD14++CD16-)	CL:0002057	CD14-positive, CD16-negative classical monocyte
monocytes	monocyte	CL:0000576	monocyte
CD8+ T cells	CD8 T cell	CL:0000625	CD8-positive, alpha-beta T cell
CD8+ T cells	CD8+ T cell	CL:0000625	CD8-positive, alpha-beta T cell
M2	M2 macrophage	CL:0000890	alternatively activated macrophage
M2	M2	CL:0000890	alternatively activated macrophage
M2 macrophages	M2 macrophage	CL:0000890	alternatively activated macrophage
M2 macrophages	M2 macrophage	CL:0000890	alternatively activated macrophage
endothelial cells	endothelial cell	CL:0000115	endothelial cell
endothelial cells	endothelial cell	CL:0000115	endothelial cell
follicular helper T cells	follicular helper T cell	CL:0002038	T follicular helper cell
follicular helper T cells	follicular helper T cell	CL:0002038	T follicular helper cell
